"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20230720105","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Design and Construction","Award","Construction/Construction Services","HWTRR1: Reconstruction of Alaska Street","Competitive Sealed Bids","Procurement",,"85023B0049001",,,,,,"12100444",,"<p>From Richmond Terrace To Wayne Street Van Buren Street - From Minerva Place To York Avenue Wellbrook Avenue - From Harold Street To Portage Avenue</p>",,,,,,"HUICATAO CORP","72 Sharrott Ave , Staten Island, NY 10309-3304",,,,,,,,,,,
"20230719140","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Records and Information Services","Award","Services (other than human services)","Archival Move Services","M/WBE Noncompetitive Small Purchase","Procurement",,"86023W0003001",,,,,,"190000",,"<p>Including barcoding of records, moving of records, and refiling of records once moved into the new space.</p>",,,,,,"State to State Van Lines","PO Box 350372 , Brooklyn, NY 11235-0372",,,,,,,,,,,
"20230720109","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Probation","Award","Human Services/Client Services","Arches Program","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"78123P0001002",,,,,,"1594837.5",,,,,,,,"JUSTICE INNOVATION INC","520 8th Avenue, 18th Floor , New York, NY 10018",,,,,,,,,,,
"20230720131","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Mayor's Office of Criminal Justice","Award","Human Services/Client Services","Family Justice Center - Intake, Case Mngt and Assessment SERVICES","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","00222N0052001",,,,,,"5391765",,"<p>For domestic violence victims in one central location. Domestic violence professionals in a collaborative effort to provide domestic violence victims and their children with greater support and accessibility to services and resources.</p>",,,"MOCJ must extend this contract to ensure a continuation of services while the agency solicits new vendors for new contacts in FY24.",,,"SAFE HORIZON INC","2 Lafayette Street 3rd Floor, New York, NY 10007",,,,,,,,,,,
"20230720111","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039028",,,,,,"1410930",,,,,,,,"RIVERDALE NEIGHBORHOOD HOUSE INC","5521 MOSHOLU AVE , BRONX, NY 10471",,,,,,,,,,,
"20230720110","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039175",,,,,,"2294583",,,,,,,,"ST. NICKS ALLIANCE CORP.","2 Kingsland Ave., First Floor , BROOKLYN, NY 11211-2706",,,,,,,,,,,
"20230719142","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Correction","Award","Services (other than human services)","Asbestos Abatement-Small and Minor Jobs","M/WBE Noncompetitive Small Purchase","Procurement",,"07223W0043001",,,,,,"140943.92",,,,,,,,"ACT ABATEMENT CORPORATION","92 4th Street Unit 2 , Passaic, NJ 07055",,,,,,,,,,,
"20230720130","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Mayor's Office of Criminal Justice","Award","Human Services/Client Services","Restitution","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","00223N0016001",,,,,,"788469",,"<p>Safe Horizon handles collection of payments from defendants and disbursement of funds to victims. Additional time is required for a new procurement to replace the subject contract.</p>",,,"This is a negotiated acquisition extension with incumbent providers to maintain continuity of services for the minimum amount of time until a new competitive solicitation is developed.",,,"SAFE HORIZON INC","2 Lafayette Street 3rd Floor, New York, NY 10007",,,,,,,,,,,
"20230720112","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039076",,,,,,"909984",,,,,,,,"NEW YORK CITY MISSION SOCIETY","646 Malcolm X Blvd , NEW YORK, NY 10037-1026",,,,,,,,,,,
"20230720124","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Non-Residential DV/Home+ with Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0066001",,,,,,"987384",,"<p>The Office of Domestic Violence Services (DVS) is requesting a Negotiated Acquisition Extension (NAE) to extend Non-Residential Domestic Violence Program services for 12 months for the incumbent vendor  Seamens Society for Children and Families.  The current contract expires on June 30, 2023, and DVS would like to ensure the continuation of these critical  services until a new RFP is established. Due to staffing issues and a change in program leadership in the DVS unit, more time is needed to evaluate and discuss changes to the scope of the Non-Residential Domestic Violence Program.  This includes the Home+ program, which is funded by ENDGBV.<br><br>The proposed Base Contract Amount is set at   $664,248.20 based on program analysis of needs of the Non-Residential Domestic Violence Program. The Home+ Portion of this contract is $125,659.00. The 25% Allowance of this contract is $197,476.80. The total amount of this NAE Procurement is $987,384.00.<br><br>The requested procurement and award are in accordance with PPB Rules Section 3-01(d)(2)(vii).</p>",,,,,,"SEAMEN'S SOCIETY FOR CHILDREN AND FAMILIES","50 BAY STREET , STATEN ISLAND, NY 10301",,,,,,,,,,,
"20230720127","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Transitional Congregate Housing Services with Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0060001",,,,,,"1733975",,"<p>HRA/HASA is requesting to extend Transitional Congregate Housing Services through an NAE contract with current provider Praxis Housing Initiatives, Inc. to provide non-emergency housing and supportive services for HASA clients. The current contracts are ending June 30, 2023 and are being extended because the agency cannot afford a delay in the services that are provided for our clients until a new RFP is processed. The proposed Negotiated Acquisition Extension term will be from July 1, 2023 through June 30, 2024. The contract amount is $1,733,975 which includes the 25% miscellaneous allowance. Procurement and award is in accordance with Section 3-01(d)(2)(vii) for the reasons set forth herein.</p>",,,,,,"PRAXIS HOUSING INITIATIVES INC","130 West 29th Street , NEW YORK, NY 10001",,,,,,,,,,,
"20230720126","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","MOIA Legal Support Center Services - CBO's Model 3","Renewal","Procurement",,"06922X8001KXLR001",,,,,,"472500.44",,"<p>18 Month renewal.</p>",,,,,,"CENTER FOR FAMILY LIFE IN SUNSET PARK INC","443 39th Street , Brooklyn, NY 11232",,,,,,,,,,,
"20230720113","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039048",,,,,,"1405065",,,,,,,,"CYPRESS HILLS LOCAL DEVELOPMENT CORPORATION INC","625 JAMAICA AVE , BROOKLYN, NY 11208-1203",,,,,,,,,,,
"20230720129","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Mayor's Office of Criminal Justice","Award","Human Services/Client Services","Family Assistance Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","00223N0019001",,,,,,"168590",,,,,"This is a negotiated acquisition extension with incumbent providers is to maintain continuity of services for the minimum amount of time until a new competitive solicitation is developed.",,,"SAFE HORIZON INC","2 Lafayette Street 3rd Floor, New York, NY 10007",,,,,,,,,,,
"20230720119","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS NAQ Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039082",,,,,,"1608621",,,,,,,,"UNION SETTLEMENT ASSOCIATION INC","237 East 104th Street , NEW YORK, NY 10029",,,,,,,,,,,
"20230720106","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Parks and Recreation","Award","Construction/Construction Services","X044-122M St James Recreation Center HVAC AND BOILER EMERGENCY RECONSTRUCTION (HURRICANE IDA)","Emergency Purchase","Procurement",,"84623E0001001",,,,,,"1196183",,"<p>Located at Jerome Avenue and East 193rd Street, Bronx</p>",,,,,,"CDE AIR CONDITIONING CO INC","321 39th Street , Brooklyn, NY 11232-2903",,,,,,,,,,,
"20230720114","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039117",,,,,,"2216973",,,,,,,,"CYPRESS HILLS LOCAL DEVELOPMENT CORPORATION INC","625 JAMAICA AVE , BROOKLYN, NY 11208-1203",,,,,,,,,,,
"20230720128","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Mayor's Office of Criminal Justice","Award","Human Services/Client Services","Legal resource guides, social services, and workshops","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","00223N0031001",,,,,,"520000",,"<p>Provide information and guidance to New Yorkers facing the Citys Family Courts without legal representation. Services will primarily offer those facing Article 10 petitions free legal information regarding Family Court processes and procedures.</p>",,,"This is a negotiated acquisition extension with incumbent provider to maintain continuity of services for the minimum amount of time until a new competitive solicitation is developed.",,,"FAMILY LEGAL CARE","55 Broadway Ste 2002, New York, NY 10006",,,,,,,,,,,
"20230720104","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Design and Construction","Award","Construction/Construction Services","SEX200400: Storm and Sanitary Replacement and Extension","Competitive Sealed Bids","Procurement",,"85023B0050001",,,,,,"12141691.15",,"<p>Minnieford Avenue/City Island Including Sewers, Water Mains, Streetlighting, and Traffic Work Together With All Work Incidental Thereto Borough of The Bronx, City of New York.</p>",,,,,,"INTER CONTRACTING CORP","35 Colonial Place , Mount Vernon, NY 10550",,,,,,,,,,,
"20230720120","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Homeless Services","Award","Human Services/Client Services","Shelter Facilities for Hmless FWC AT Bridgehaven ResIDENCE","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"07122P0010008",,,,,,"40027481",,"<p>Operate Tier II residence for families with children who have no other housing options available. Services are provided on-site and/or through linkages with other community-based programs. Supply lodging to homeless families with children who apply for shelter at an intake facility during the hours of 10:00pm and 10:00am, 24 hours per day, 7 days per week under the Facility Program at Bridgehaven Family Residence, 165 West 169th Street, Bronx, NY 10452</p>",,,"This is an open-ended RFP for shelter service.  It is essential to technically score proposals to ensure they are technically viable.",,,"SAMARITAN DAYTOP VILLAGE INC","138-02 QUEENS BOULEVARD , BRIARWOOD, NY 11435",,,,,,,,,,,
"20230720116","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","RHY Vulnerable Youth Programs","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0027001",,,,,,"507629",,"<p>DYCDs Runaway and Homeless Youth (RHY) contracted services are designed to protect runaway and homeless youth and, whenever possible, reunite them with their families. In cases where reunification is not possible, these programs help youth progress from crisis and transitional care to independent living arrangements. </p>",,,"The Extension of these contracts is crucial to ensure continuity of services. The ACCO has determined that an extension of these services will be beneficial to the City since the same terms and conditions remain. In addition, the current contractors are familiar with RHY Programming and have been performing satisfactory and above on their current contract (s).",,,"GOOD SHEPHERD SERVICES","305 SEVENTH AVE 9TH FL , NEW YORK, NY 10001-6008",,,,,,,,,,,
"20230720121","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Homeless Services","Award","Human Services/Client Services","NAE + Allowance - Stockholm Family Residence","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","07123N0015001",,,,,,"2097440",,"<p>The Office of Families with Children (FWC) of the Department of Homeless Services (DHS) is requesting a Negotiated Acquisition Extension (NAE)  to extend  for 12 months to Provide Shelter Services for Homeless Families at Stockholm Residence contract  in order to provide more time to release a new RFP and to  ensure the continuity of critical  services for homeless families, provided by incumbent provider SCO Family of Services for one year, until new contract is in place. The site services Families with Children, and it is located at  99-103 Stockholm Street, Brooklyn, NY 11221. Contract Term: 7/1/2023 - 6/30/2024. The total contract amount is $2,097,440.00  and includes Allowance for Repairs and a  25% Allowance which will eliminate the administrative burden of processing amendments for anticipated budget increases such as cost of living increase and changes in indirect cost rates and other funding increases, as follows: Annual Contract Amount: $1,525,411.00, Allowance for Repairs: $152,541.00, 25% Allowance (Miscellaneous): $419,488.00.  The requested procurement is  in accordance with Section 3-01(d)(2)(vii) of the PPB rules. </p>",,,,,,"SCO FAMILY OF SERVICES","1415 KELLUM PLACE SUITE 140 , GARDEN CITY, NY 11530",,,,,,,,,,,
"20230720118","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS NAQ Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039101",,,,,,"3026685",,,,,,,,"UNION SETTLEMENT ASSOCIATION INC","237 East 104th Street , NEW YORK, NY 10029",,,,,,,,,,,
"20230720125","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","MOIA Legal Support Center Services - CBO's Model 2","Renewal","Procurement",,"06921P8339KXLR001",,,,,,"367499.55",,"<p>18 Month renewal.</p>",,,,,,"JACOB A RIIS NEIGHBORHOOD SETTLEMENT","10-25 41ST AVE , LONG ISLAND CITY, NY 11101",,,,,,,,,,,
"20230720123","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","HASA FY24 NAE Harlem Congregations 60U SS plus Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0078001",,,,,,"3321945",,"<p>The Human Resources Administration (HRA) Office of HIV/AIDS Services Administration (HASA) is requesting an approval for a 12 months from July 1, 2023 through June 30, 2024, FY24 Negotiated Acquisition Extension (NAE) for 60 scatter site units of Harlem Congregations for Community Improvement Inc. (HCCI) contract which provides permanent housing and supportive services to HASA Clients. The contract total is $ 3,321,945.00 and includes Allowance of $ 664,389.00.</p>",,,"This Negotiated Acquisition Extension is necessary to ensure continuity of critical services provided to Agency's clients by incumbent provider Harlem Congregation for Community Improvement, Inc.  for one year and to give Harlem Congregation for Community Improvement, Inc. an opportunity to reapply for the award. Special case is pursuant to PPB Rule 3-01 (d)(2)(vii).",,,"HARLEM CONGREGATIONS FOR COMMUNITY IMPROVEMENT INC","256 West 153rd Street , New York, NY 10039",,,,,,,,,,,
"20230720115","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039110",,,,,,"2609697",,,,,,,,"CYPRESS HILLS LOCAL DEVELOPMENT CORPORATION INC","625 JAMAICA AVE , BROOKLYN, NY 11208-1203",,,,,,,,,,,
"20230719141","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Financial Information Services Agency","Award","Goods and Services","Crystal Reports Professional Maintenance & Support Renewal","M/WBE Noncompetitive Small Purchase","Procurement",,"127FY2400024",,,,,,"95787.44",,"<p>Compulink Technologies, Inc.s bid is the lowest, and as a result, FISA-OPA deems the bid response fair and reasonable. Also, FISA-OPA has had extensive experience with Compulink Technologies, Inc., and continues to be satisfied with their performance. Therefore, FISA-OPA has determined that Compulink Technologies, Inc. has the requisite integrity to perform this contract.</p>",,,,,,"Compulink Technologies, Inc.",,,,,,,,,,,,
"20230720134","2023-07-26T00:00:00.000","2023-07-26T00:00:00.000","Information Technology and Telecommunications","Award","Goods","FY24 PURE SUPPORT RENEWAL","M/WBE Noncompetitive Small Purchase","Procurement",,"85823W0144001",,,,,,"245186.04",,,,,,,,"SHI INTERNATIONAL CORP","290 Davidson Ave. , Somerset, NJ 08873",,,,,,,,,,,
"20230719124","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039080",,,,,,"690066",,,,,,,,"THE CRENULATED COMPANY LTD","247 West 37th Street 4th Floor, New York, NY 10018",,,,,,,,,,,
"20230719114","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC - Cheese, Milk, Eggs, Butter, Margarine","Competitive Sealed Bids","Procurement",,"85723B0105005",,,,,,"61150",,,,,"Award Date 06.22.23",,,"Mivila Corp , dba  Mivila Foods",,,,,,,,,,,,
"20230719110","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cereal","Competitive Sealed Bids","Procurement",,"85723B0102006",,,,,,"5830",,,,,"Award Date 07.11.23",,,"FINESSE CREATIONS INC","3004 AVENUE J , BROOKLYN, NY 11210",,,,,,,,,,,
"20230719101","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Meats and Poultry for General Population","Competitive Sealed Bids","Procurement",,"85723B0104003",,,,,,"526400",,,,,"Award Date: 07.10.23",,,"Cardinal Foods  Llc",,,,,,,,,,,,
"20230719122","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039250",,,,,,"3438837",,,,,,,,"SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATI","555 BERGEN AVE 3RD FL, BRONX, NY 10455-1368",,,,,,,,,,,
"20230719112","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cheese, Milk, Eggs, Butter, Margarine","Competitive Sealed Bids","Procurement",,"85723B0105001",,,,,,"352350",,,,,"Award Date 06.22.23",,,"Teri Nichols  Inst. Food Merchant LLC.",,,,,,,,,,,,
"20230718137","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Financial Information Services Agency","Award","Services (other than human services)","INFORMATION TECHNOLOGY AND OTHER CONSULTANT SERVICES","Renewal","Procurement",,"127FY2300031",,,,,,"27750912",,"<p>*For Informational Purposes Only*</p><p>Renewal of 1 of 33 vendors in the FISA-OPA IT and Other Consultant Services Agreement. The term of the renewal is three (3) years commencing July 1, 2023 and terminating on June 30, 2026.</p><p>127FY2300031 (I) Deloitte & Touche LLP (Class F) 30 Rockefeller Plaza New York, NY 10112 Allocated Amount: $200,000.00</p>",,,,,,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA , NEW YORK, NY 10112-0015",,,,,,,,,,,
"20230719118","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Halal Meats & Poultry","Competitive Sealed Bids","Procurement",,"85723B0103002",,,,,,"364000",,,,,"Award Date 06.30.23",,,"CARDINAL FOODS LLC","130 Grand Street , Carlstadt, NJ 07072",,,,,,,,,,,
"20230719108","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cereal","Competitive Sealed Bids","Procurement",,"85723B0102005",,,,,,"35820",,,,,"Award Date 07.11.23",,,"Mivila Corp , dba  Mivila Foods",,,,,,,,,,,,
"20230719120","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Halal Meats & Poultry","Competitive Sealed Bids","Procurement",,"20248801197",,,,,,"114400",,,,,"Award Date 07.10.23",,,"GOLDEN PLATTER FOODS INC",,,,,,,,,,,,
"20230719103","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Baby Food","Competitive Sealed Bids","Procurement",,"85723B0112003",,,,,,"316866",,,,,"Award date 7.11.23",,,"Element 9 LLC",,,,,,,,,,,,
"20230719117","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","DOC - Halal Meats & Poultry","Competitive Sealed Bids","Procurement",,"85723B0103002",,,,,,"364000",,,,,"Award Date 06.30.23",,,"CARDINAL FOODS LLC","130 Grand Street , Carlstadt, NJ 07072",,,,,,,,,,,
"20230719104","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Baby Food","Competitive Sealed Bids","Procurement",,"85723B0112002",,,,,,"99768",,,,,"Award Date 7.11.23",,,"Mivila Corp , dba  Mivila Foods",,,,,,,,,,,,
"20230719131","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Transitional Congregate Housing 9U 25 Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0062001",,,,,,"393750",,"<p>HRA/HASA is requesting to extend Transitional Congregate Housing Services through an NAE contract with CAMBA, Inc. to provide non-emergency housing and supportive services for HASA clients. The current contracts are ending June 30, 2023 and are being extended because the agency cannot afford a delay in the services that are provided for our clients until a new RFP is processed. The proposed Negotiated Acquisition Extension term will be from July 1, 2023 through June 30, 2024. The contract amount is $393,750 which includes the 25% miscellaneous allowance. Procurement and award is in accordance with Section 3-01(d)(2)(vii) for the reasons set forth herein.</p>",,,"This Negotiated Acquisition Extension is necessary to ensure the continuity of critical services provided to Agency's clients by incumbent provider CAMBA, Inc. for one year, until a new RFP is processed. Special case is pursuant to PPB Rule 3-01 (d)(2)(vii).",,,"CAMBA INC","1720 CHURCH AVENUE 2nd Floor, BROOKLYN, NY 11226",,,,,,,,,,,
"20230719102","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Meats and Poultry for General Population","Competitive Sealed Bids","Procurement",,"85723B0104004",,,,,,"279617",,,,,"Award Date 07.10.23",,,"Advanced Commodities Inc DBA Midwest Quality Foods",,,,,,,,,,,,
"20230719116","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cheese, Milk, Eggs, Butter, Margarine","Competitive Sealed Bids","Procurement",,"85723B0105004",,,,,,"493600",,,,,"Award Date 06.22.23",,,"Jamac  Frozen Food Corporation",,,,,,,,,,,,
"20230719127","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Homeless Services","Award","Services (other than human services)","Temporary Staffing at Sanctuary Sites","Emergency Purchase","Procurement",,"07123E0056001",,,,,,"69024009.6",,,,,,,,"ESSEY GROUP LLC","622 Third Avenue 39th Floor, NEW YORK, NY 10017",,,,,,,,,,,
"20230719111","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cereal","Competitive Sealed Bids","Procurement",,"85723B0102004",,,,,,"871190",,,,,"Award Date 07.11.23",,,"Atlantic Beverage Company, LLC",,,,,,,,,,,,
"20230719123","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039055",,,,,,"1702017",,,,,,,,"ST VINCENT'S SERVICES INC","66 BOERUM PLACE , BROOKLYN, NY 11201",,,,,,,,,,,
"20230719107","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Baby Food","Competitive Sealed Bids","Procurement",,"85723B0112001",,,,,,"259568",,,,,"Award Date 07.07.23",,,"FINESSE CREATIONS INC","3004 AVENUE J , BROOKLYN, NY 11210",,,,,,,,,,,
"20230719121","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039029",,,,,,"3715527",,,,,,,,"SOUTH BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATI","555 BERGEN AVE 3RD FL, BRONX, NY 10455-1368",,,,,,,,,,,
"20230719105","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Meats and Poultry for General Population","Competitive Sealed Bids","Procurement",,"85723B0104002",,,,,,"217933",,,,,"Award Date 07.11.23",,,"ROMEO FOODS INC","7801  15AVE , brooklyn, NY 11228",,,,,,,,,,,
"20230719119","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Halal Meats & Poultry","Competitive Sealed Bids","Procurement",,"85723B0103001",,,,,,"156854",,,,,"Award Date 06.30.23",,,"ROMEO FOODS INC","7801  15AVE , brooklyn, NY 11228",,,,,,,,,,,
"20230719106","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cereal","Competitive Sealed Bids","Procurement",,"85723B0102002",,,,,,"139410",,,,,"Award Date 07.12.23",,,"Teri Nichols  Inst. Food Merchant LLC.",,,,,,,,,,,,
"20230719115","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cheese, Milk, Eggs, Butter, Margarine","Competitive Sealed Bids","Procurement",,"85723B0105002",,,,,,"1065000",,,,,"Award Date 06.22.23",,,"CREAM O LAND DAIRIES LLC",,,,,,,,,,,,
"20230719130","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","MOIA Legal Support Center Services (ACTION NYC)","Renewal","Procurement",,"06921P8340KXLR001",,,,,,"262500",,"<p>18 month renewal.</p>",,,,,,"CARIBBEAN WOMENS HEALTH ASSOCIATION INC","3512 CHURCH AVE , BROOKLYN, NY 11203-2804",,,,,,,,,,,
"20230719134","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Construction Related Services","Blanket Order for Window Treatments","M/WBE Noncompetitive Small Purchase","Procurement",,"85623W0052001",,,,,,"99999",,"<p>Labor, materials, and equipment necessary to furnish and install Window Treatments at various DCAS facilities throughout the five (5) boroughs. </p>",,,,,,"AYENORF ENTERPRISES LLC","PO BOX 690049 , EAST ELMHURST, NY 11369",,,,,,,,,,,
"20230719113","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cheese, Milk, Eggs, Butter, Margarine","Competitive Sealed Bids","Procurement",,"85723B0105003",,,,,,"170061",,,,,"Award Date 06.22.23",,,"CARDINAL FOODS LLC","130 Grand Street , Carlstadt, NJ 07072",,,,,,,,,,,
"20230719128","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Homeless Services","Award","Human Services/Client Services","Renewal + Allowance - MTA Outreach Services","Renewal","Procurement",,"07121P8073KXLR001",,,,,,"102906153",,"<p>Located at 315 West 35th Street, New York, NY 10001</p>",,,,,,"BOWERY RESIDENTS' COMMITTEE, INC.","131 West 25th Street, 12th Floor , New York, NY 10001",,,,,,,,,,,
"20230719125","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039214",,,,,,"1782789",,,,,,,,"NEIGHBORHOOD INITIATIVES DEVELOPMENT CORPORATION","2160 Matthews Avenue Suite N, BRONX, NY 10462",,,,,,,,,,,
"20230719109","2023-07-25T00:00:00.000","2023-07-25T00:00:00.000","Citywide Administrative Services","Award","Goods","Cereal","Competitive Sealed Bids","Procurement",,"85723B0102001",,,,,,"477282",,,,,"Award Date 07.11.23",,,"JAY BEE DISTRIBUTORS INC",,,,,,,,,,,,
